Route_Name,Route_Link,Bus_Name,Bus_Type,Departure_Time,Duration,Starting_Time,Star_Rating,Price,Seat_Availability,Source File
Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,12h 55m,08:25,4.4,INR 1199,42 Seats available,nbstc_bus_details.csv
Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,12h 15m,06:30,4.1,INR 1199,33 Seats available,nbstc_bus_details.csv
Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Aitiana Airwings,Volvo Multi-Axle Sleeper A/C (2+1),18:30,13h 00m,07:30,4.4,INR 1499,28 Seats available,nbstc_bus_details.csv
Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Aitiana Airwings,Benz A/C Sleeper (2+1),18:00,13h 30m,07:30,4.3,INR 1300,1 Seat available,nbstc_bus_details.csv
Kolkata to Siliguri,https://www.redbus.in/bus-tickets/kolkata-to-siliguri,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),21:00,13h 00m,10:00,4.2,INR 1199,38 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,NBSTC-SLG-KOL-AC-18:45 - 176648,AC Seater (2+2),19:00,12h 00m,07:00,3.7,INR 800,22 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,SBSTC-SILIGURI - KOLKATA - VOLVO - 19:35 SPL FARE - 4021,Volvo Multi-Axle A/C Seater (2+2),19:35,10h 25m,06:00,3.6,INR 910,42 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,12h 55m,09:25,4.8,INR 1800,10 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,AdGreenline,Volvo 9600 A/C Seater/Sleeper (2+1),18:30,13h 00m,07:30,4.5,INR 1200,3 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,12h 55m,07:25,4.7,INR 1800,5 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Modern Travels,Bharat Benz A/C Sleeper (2+1),19:30,12h 15m,07:45,4.6,INR 1650,4 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:50,12h 55m,08:45,4.7,INR 1800,18 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Raipur Cruiser,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,13h 30m,07:30,4.6,1350,15 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,12h 50m,08:05,4.5,INR 1700,19 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,12h 30m,07:45,4.5,INR 1699,9 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,12h 30m,07:30,4.4,INR 1500,4 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:45,12h 00m,06:45,4.3,INR 1199,14 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),20:00,13h 00m,09:00,4.2,INR 1199,42 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,12h 05m,06:05,4.4,INR 1700,16 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Greenline,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,13h 00m,07:00,4.4,INR 1510,24 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Aitiana Airwings,Volvo Multi-Axle Sleeper A/C (2+1),18:30,13h 00m,07:30,4.4,INR 1499,13 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Aitiana Airwings,Benz A/C Sleeper (2+1),18:15,13h 15m,07:30,4.4,INR 1200,12 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,12h 50m,07:20,4.2,INR 1199,28 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Rubi Paribahan  ,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:00,12h 45m,08:45,4.2,INR 1200,27 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Poulami Paribahan,Volvo Multi-Axle A/C seater/sleeper (2+1),18:00,12h 15m,06:15,4.0,INR 1299,20 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Lokenath Bus Service,Volvo A/C Seater (2+2),17:15,12h 45m,06:00,4.0,INR 1199,31 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:45,12h 55m,09:40,4.5,INR 1500,20 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Royal Cruiser,Volvo A/C Seater (2+2),17:35,13h 00m,06:35,3.8,INR 999,12 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Prarthana Bus Service,A/C Seater / Sleeper (2+1),18:30,12h 50m,07:20,3.8,900,41 Seats available,nbstc_bus_details.csv
Siliguri to Kolkata,https://www.redbus.in/bus-tickets/siliguri-to-kolkata,Annesha Travels,NON A/C Seater / Sleeper (2+2),18:00,13h 00m,07:00,2.7,INR 600,29 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,NBSTC-KOL-RAI-R1-20:30 - 156416,NON A/C Seater Push Back (2+2),20:45,10h 00m,06:45,4.3,INR 341,7 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,10h 50m,05:20,4.8,INR 1499,21 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,09h 15m,03:30,4.3,INR 1199,33 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,10h 50m,07:20,4.4,INR 1552,29 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,10h 10m,04:40,5.0,INR 1500,13 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,10h 50m,04:50,4.9,INR 1500,15 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Lokenath Bus Service,Volvo A/C Seater (2+2),21:15,08h 30m,05:45,3.9,INR 1049,29 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,10h 30m,06:00,4.5,INR 1199,42 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,10h 15m,05:00,4.3,INR 1499,19 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:30,09h 20m,03:50,3.7,INR 1320,30 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,10h 10m,06:40,3.6,INR 1500,16 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,09h 45m,04:45,3.4,INR 1200,18 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Lokenath Bus Service,A/C Seater / Sleeper (2+1),17:45,10h 15m,04:00,2.2,INR 875,25 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:50,10h 10m,06:00,4.3,INR 1500,23 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Aitiana Airwings,Volvo Multi-Axle A/C Sleeper (2+1),19:00,09h 00m,04:00,4.1,INR 1499,36 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),21:00,09h 00m,06:00,4.4,INR 1199,38 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Modern Travels,Bharat Benz A/C Sleeper (2+1),19:30,09h 30m,05:00,3.9,INR 1550,14 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Poulami Paribahan,Volvo Multi-Axle A/C Seater/Sleeper (2+1),17:45,09h 45m,03:30,3.6,INR 1200,42 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),18:30,09h 45m,04:15,3.9,INR 2925,46 Seats available,nbstc_bus_details.csv
Kolkata to Raiganj,https://www.redbus.in/bus-tickets/kolkata-to-raiganj,Lokenath (Maa Tara),NON A/C Seater / Sleeper (2+2),20:30,10h 30m,07:00,2.3,INR 400,8 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,NBSTC-RAI-KOL-R1-19:30 - 156414,NON A/C Seater Push Back (2+2),20:30,10h 00m,06:30,4.1,INR 341,6 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),22:45,08h 00m,06:45,4.5,INR 1199,14 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,08h 15m,07:45,4.8,INR 1699,11 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Lokenath Bus Service,Volvo A/C Seater (2+2),20:50,09h 10m,06:00,5.0,INR 899,31 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),22:30,08h 55m,07:25,5.0,INR 1800,5 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:30,08h 00m,07:30,4.3,INR 1460,2 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 A/C Seater/Sleeper (2+1),23:45,09h 15m,09:00,3.9,INR 1199,42 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,08h 55m,08:45,5.0,INR 1800,19 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C Seater/Sleeper (2+1),22:15,09h 05m,07:20,4.5,INR 1199,29 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:00,09h 05m,08:05,4.0,INR 1700,19 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Royal Cruiser,Volvo A/C Seater (2+2),21:20,09h 15m,06:35,3.2,INR 800,13 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Poulami Paribahan,Volvo Multi-Axle A/C seater/sleeper (2+1),21:30,08h 45m,06:15,3.8,INR 1000,21 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Aitiana Airwings,Volvo Multi-Axle Sleeper A/C (2+1),22:00,09h 30m,07:30,4.8,INR 1499,17 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),21:45,08h 20m,06:05,3.8,INR 1700,16 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Rubi Paribahan  ,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),23:50,08h 55m,08:45,3.7,INR 1200,34 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Modern Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:55,08h 40m,07:35,2.4,INR 2925,39 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Aitiana Airwings,Benz A/C Sleeper (2+1),22:00,09h 30m,07:30,4.8,INR 1200,17 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Modern Travels,Bharat Benz A/C Sleeper (2+1),23:35,08h 10m,07:45,2.4,INR 1780,4 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Prarthana Bus Service,A/C Seater / Sleeper (2+1),00:30,06h 50m,07:20,3.4,900,43 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Maa Durga Bus Service,NON AC Seater / Sleeper 2+1,23:00,09h 00m,08:00,2.7,INR 600,15 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Aradhana Bus Service,NON A/C Seater / Sleeper (2+2),19:15,11h 15m,06:30,2.4,INR 700,30 Seats available,nbstc_bus_details.csv
Raiganj to Kolkata,https://www.redbus.in/bus-tickets/raiganj-to-kolkata,Lokenath (Maa Tara),NON A/C Seater / Sleeper (2+2),20:45,09h 00m,05:45,1.5,INR 600,5 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,NBSTC-KOL-BLG-R1-19:30 - 156420,NON A/C Seater Push Back (2+2),19:45,09h 30m,05:15,3.9,INR 281,24 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,NBSTC-KOL-RAI-R1-20:30 - 156416,NON A/C Seater Push Back (2+2),20:45,07h 00m,03:45,3.9,INR 280,7 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,SBSTC-KOLKATA - SILIGURI - VOLVO - 20:05 SPL FARE - 4020,Volvo Multi-Axle A/C Seater (2+2),20:05,03h 55m,00:00,3.4,INR 510,26 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),19:45,08h 45m,04:30,4.3,INR 799,6 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),19:30,08h 45m,04:15,4.3,INR 710,17 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),18:15,08h 15m,02:30,4.1,INR 1199,36 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,08h 50m,03:20,4.7,INR 1499,16 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:00,08h 50m,02:50,4.6,INR 1500,14 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Lokenath Bus Service,Volvo A/C Seater (2+2),21:15,07h 15m,04:30,4.1,INR 849,31 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Express Line,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,08h 50m,05:20,4.5,INR 1552,30 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Lokenath Bus Service,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:45,08h 45m,03:30,3.8,INR 1499,20 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:30,09h 00m,05:30,4.7,INR 1500,16 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Shyamoli Paribahan Pvt Ltd,Volvo Multi-Axle A/C seater/sleeper (2+1),18:30,08h 30m,03:00,4.1,INR 1430,23 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Rubi Paribahan  ,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:00,08h 15m,03:15,3.4,INR 1200,18 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Lokenath Bus Service,A/C Seater / Sleeper (2+1),17:45,08h 35m,02:20,3.1,INR 875,25 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),17:30,10h 30m,04:00,2.5,INR 450,15 Seats available,nbstc_bus_details.csv
Kolkata to Malda,https://www.redbus.in/bus-tickets/kolkata-to-malda,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,09h 00m,03:30,4.7,INR 1500,13 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,NBSTC-BLG-KOL-R1-18:30 - 156419,NON A/C Seater Push Back (2+2),20:45,09h 15m,06:00,4.1,INR 276,4 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,NBSTC-RAI-KOL-R1-19:30 - 156414,NON A/C Seater Push Back (2+2),22:00,08h 30m,06:30,4.0,INR 276,7 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Express Line,Volvo 9600 A/C Seater/Sleeper (2+1),22:00,07h 00m,05:00,4.6,INR 799,5 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Rubi Paribahan  ,Volvo 9600 A/C Seater/Sleeper (2+1),22:10,07h 10m,05:20,4.5,INR 870,5 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Lokenath Bus Service,Volvo Multi-Axle A/C Seater/Sleeper (2+1),23:55,06h 50m,06:45,4.6,INR 1199,15 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Royal Cruiser,Volvo A/C Seater (2+2),23:15,07h 20m,06:35,4.0,INR 600,12 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,New Dolphin Travels,NON A/C Seater / Sleeper (2+2),22:45,07h 45m,06:30,4.1,INR 400,16 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Easy Ride,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:40,07h 45m,07:25,4.8,INR 1800,5 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Lokenath Bus Service,Volvo A/C Seater (2+2),22:35,07h 25m,06:00,4.3,INR 799,31 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Sonar Tori,A/C Seater / Sleeper (2+2),22:20,08h 10m,06:30,3.6,490,16 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Jio Dolphin Travels,NON A/C Seater / Sleeper (2+2),21:55,07h 35m,05:30,2.3,INR 350,15 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Jio Dolphin Travels,VE A/C Seater / Sleeper (2+2),22:05,07h 55m,06:00,2.6,INR 450,31 Seats available,nbstc_bus_details.csv
Malda to Kolkata,https://www.redbus.in/bus-tickets/malda-to-kolkata,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:15,06h 50m,06:05,4.0,INR 1700,16 Seats available,nbstc_bus_details.csv
